drug_row_idx,drug_col_idx,cell_line_idx,ri_row,ri_col,synergy_loewe,syn_fold,sen_fold_1,sen_fold_2
32,9,167,7.981,25.624,-16.98016101,0,4,1
32,11,167,7.981,2.729,114.6457311,3,4,1
32,35,167,7.981,1.618,-5.97610342,1,4,4
32,116,167,7.981,21.585,53.11094325,2,4,4
32,14,167,7.981,2.904,15.20486157,4,4,1
32,15,167,7.981,33.904,-9.689371566,0,4,2
32,17,167,7.981,4.596,16.41753732,4,4,2
32,18,167,7.981,12.524,39.35686611,2,4,2
32,19,167,7.981,2.736,31.85489656,0,4,2
32,20,167,7.981,13.716,7.358950113,0,4,2
32,25,167,7.981,-1.066,6.142630459,4,4,3
32,28,167,7.981,10.22,39.73514779,1,4,3
32,29,167,7.981,5.075,6.344013992,2,4,3
32,30,167,7.981,-5.755,-41.05187366,3,4,3
32,34,167,7.981,23.67,18.28194836,1,4,4
33,1,167,46.129,-6.8,-15.99404826,3,4,0
33,2,167,46.129,10.287,-33.10078146,4,4,0
33,3,167,46.129,22.001,-23.50668559,4,4,0
33,4,167,46.129,50.721,-38.01516994,3,4,0
33,7,167,46.129,1.022,-10.3994299,2,4,1
33,9,167,46.129,25.624,-36.73261246,2,4,1
33,11,167,46.129,2.729,17.37129323,1,4,1
33,35,167,46.129,1.618,-45.238919,2,4,4
33,14,167,46.129,2.904,-18.13521888,1,4,1
33,15,167,46.129,33.904,-23.5722952,0,4,2
33,17,167,46.129,4.596,-28.56345145,4,4,2
33,18,167,46.129,12.524,-21.4123089,3,4,2
33,19,167,46.129,2.736,-1.043912262,3,4,2
33,20,167,46.129,13.716,-18.61847602,1,4,2
33,25,167,46.129,-1.066,-23.63375513,1,4,3
33,28,167,46.129,10.22,-21.14018405,1,4,3
33,29,167,46.129,5.075,-16.79739198,2,4,3
33,30,167,46.129,-5.755,-30.95316635,0,4,3
33,34,167,46.129,23.67,-14.693083,1,4,4
34,1,167,23.671,-6.8,27.32757725,2,4,0
34,2,167,23.671,10.287,-4.124492345,4,4,0
34,3,167,23.671,22.001,28.68297391,1,4,0
34,4,167,23.671,50.721,18.00727343,4,4,0
34,7,167,23.671,1.022,24.08899164,3,4,1
34,9,167,23.671,25.624,-23.37276881,0,4,1
34,11,167,23.671,2.729,69.68689858,4,4,1
34,35,167,23.671,1.618,24.71210503,2,4,4
34,13,167,23.671,56.13,0.867998221,2,4,1
34,14,167,23.671,2.904,38.79002832,2,4,1
34,15,167,23.671,33.904,38.09436999,4,4,2
34,17,167,23.671,4.596,16.99640972,1,4,2
34,18,167,23.671,12.524,9.027358292,0,4,2
34,19,167,23.671,2.736,20.80907985,0,4,2
34,20,167,23.671,13.716,25.84803199,1,4,2
34,117,167,23.671,11.957,29.03432771,3,4,4
34,25,167,23.671,-1.066,29.72417881,2,4,3
34,27,167,23.671,1.3,29.04666653,0,4,3
34,28,167,23.671,10.22,-6.252657443,0,4,3
34,29,167,23.671,5.075,4.680162224,3,4,3
34,30,167,23.671,-5.755,18.64303801,2,4,3
34,31,167,23.671,22.886,23.43854705,2,4,4
0,1,162,11.471,-0.441,7.693530166,2,0,0
0,2,162,11.471,25.164,13.05268744,1,0,0
0,3,162,11.471,49.492,13.6791116,1,0,0
0,4,162,11.471,38.144,-5.239878448,2,0,0
0,7,162,11.471,14.65,31.12564418,1,0,1
0,9,162,11.471,32.187,4.331695207,0,0,1
0,11,162,11.471,7.953,9.694285755,3,0,1
0,35,162,11.471,55.258,7.376709238,4,0,4
0,116,162,11.471,15.837,9.728264798,1,0,4
0,14,162,11.471,3.237,9.192138149,1,0,1
0,15,162,11.471,11.679,15.9003976,2,0,2
0,17,162,11.471,54.949,6.738059724,3,0,2
0,18,162,11.471,17.349,1.804895456,2,0,2
0,19,162,11.471,16.863,32.33623166,0,0,2
0,20,162,11.4715,27.547,23.522713,4,0,2
0,25,162,11.471,13.386,2.264834547,0,0,3
0,28,162,11.471,9.016,1.487456177,2,0,3
0,29,162,11.471,30.828,9.621620126,3,0,3
0,30,162,11.471,39.754,2.774368984,0,0,3
0,34,162,11.471,17.138,-5.508119589,2,0,4
1,3,162,-0.44,49.492,24.07097148,3,0,0
1,9,162,-0.44,32.187,11.14872164,4,0,1
1,35,162,-0.44,55.258,22.66972082,3,0,4
1,19,162,-0.44,16.863,24.76000602,1,0,2
1,20,162,-0.44,27.547,15.4587204,4,0,2
1,117,162,-0.44,7.213,4.936037733,4,0,4
1,27,162,-0.44,18.586,37.19755244,0,0,3
1,28,162,-0.44,9.016,36.19616521,1,0,3
1,31,162,-0.44,67.127,-1.187531198,1,0,4
2,1,162,25.165,-0.441,10.2488078,2,0,0
2,3,162,25.165,49.492,10.1781837,4,0,0
2,4,162,25.165,38.144,0.238015548,2,0,0
2,7,162,25.165,14.65,34.97062024,3,0,1
2,9,162,25.165,32.187,-12.36585978,0,0,1
2,11,162,25.165,7.953,6.977962949,3,0,1
2,35,162,25.165,55.258,8.144043683,1,0,4
2,14,162,25.165,3.237,7.228353734,3,0,1
2,15,162,25.165,11.679,18.8447263,4,0,2
2,17,162,25.165,54.949,32.76872947,1,0,2
2,18,162,25.165,17.349,-9.504263856,0,0,2
2,19,162,25.165,16.863,38.93836298,4,0,2
2,20,162,25.165,27.547,69.5765509,3,0,2
2,117,162,25.165,7.213,-0.392419122,1,0,4
2,25,162,25.165,13.386,9.712938762,4,0,3
2,27,162,25.165,18.586,3.074617189,0,0,3
2,28,162,25.165,9.016,-7.530589635,1,0,3
2,31,162,25.165,67.127,5.715017592,3,0,4
3,9,162,49.491,32.187,12.82913573,0,0,1
3,20,162,49.491,27.547,65.61573897,2,0,2
3,117,162,49.491,7.213,21.65041086,3,0,4
3,27,162,49.491,18.586,1.933351029,4,0,3
3,28,162,39.4966,5.9026,5.71400478,1,0,3
4,1,162,37.7758,-6.153,7.23794769,2,0,0
4,3,162,38.123,49.492,6.817662576,2,0,0
4,7,162,37.776,7.3126,21.6596544,2,0,1
4,9,162,38.123,32.187,-20.0646923,1,0,1
4,35,162,38.123,55.258,-12.34475241,4,0,4
4,19,162,38.123,16.863,-6.295088843,1,0,2
4,20,162,38.123,27.547,16.40949801,3,0,2
4,117,162,38.123,7.213,1.295470719,2,0,4
4,27,162,38.123,18.586,28.09286244,2,0,3
4,28,162,37.7758,5.9026,5.680212916,1,0,3
4,31,162,38.123,67.127,-12.18818438,3,0,4
5,1,162,19.134,-0.441,2.719866406,1,0,0
5,2,162,19.134,25.164,2.096850168,0,0,0
5,3,162,19.134,49.492,-6.074527607,2,0,0
5,4,162,19.134,38.144,-15.81349783,1,0,0
5,7,162,19.134,14.65,36.55631235,0,0,1
5,9,162,19.134,32.187,-19.95747162,1,0,1
5,11,162,19.134,7.953,-7.666082701,0,0,1
5,35,162,19.134,55.258,9.354111594,1,0,4
5,116,162,19.134,15.837,0.331125039,3,0,4
5,14,162,19.134,3.237,-5.284885615,4,0,1
5,15,162,19.134,11.679,1.353448606,4,0,2
5,17,162,19.134,54.949,7.73185639,2,0,2
5,18,162,19.134,17.349,-20.01384213,4,0,2
5,19,162,19.134,16.863,15.2037347,1,0,2
5,20,162,19.134,27.547,32.69822782,3,0,2
5,25,162,19.134,13.386,-31.64625021,3,0,3
5,28,162,19.134,9.016,-33.27180552,1,0,3
5,29,162,19.134,30.828,-8.820303158,2,0,3
5,30,162,19.134,39.754,-14.56298729,4,0,3
5,34,162,19.134,17.138,-23.29399798,4,0,4
6,1,162,-7.081,-0.441,12.72496744,0,0,0
6,2,162,-7.081,25.164,4.837459468,0,0,0
6,3,162,-7.081,49.492,12.746188,1,0,0
6,4,162,-7.081,38.144,4.609111485,0,0,0
6,7,162,-7.081,14.65,10.37911966,1,0,1
6,9,162,-7.081,32.187,12.40275203,1,0,1
6,11,162,-7.081,7.953,-2.477100927,0,0,1
6,35,162,-7.081,55.258,2.473548124,0,0,4
6,116,162,-7.081,15.837,3.865202946,3,0,4
6,14,162,-7.081,3.237,-2.779763458,4,0,1
6,15,162,-7.081,11.679,10.17270566,4,0,2
6,17,162,-7.081,54.949,8.510258466,3,0,2
6,18,162,-7.081,17.349,5.666592215,3,0,2
6,19,162,-7.081,16.863,20.19732054,2,0,2
6,20,162,-7.081,27.547,6.213549793,4,0,2
6,25,162,-7.081,13.386,-1.843010941,0,0,3
6,28,162,-7.081,9.016,7.637359375,1,0,3
6,29,162,-7.081,30.828,9.171037685,2,0,3
6,30,162,-7.081,39.754,18.07842823,3,0,3
6,34,162,-7.081,17.138,5.549454826,3,0,4
7,1,162,7.3124,-6.1532,15.35258512,0,1,0
7,3,162,14.65,49.492,70.18047839,4,1,0
7,9,162,14.65,32.187,48.91716359,2,1,1
7,35,162,14.65,55.258,-6.112381722,4,1,4
7,19,162,14.65,16.863,84.44534771,4,1,2
7,20,162,14.65,27.547,56.6710871,1,1,2
7,117,162,14.65,7.213,25.67289473,1,1,4
7,27,162,14.65,18.586,34.01496226,4,1,3
7,28,162,14.65,9.016,36.32943556,3,1,3
7,31,162,14.65,67.127,6.476481655,1,1,4
8,1,162,-10.451,-0.441,-14.70238461,2,1,0
8,2,162,-10.451,25.164,-6.037984715,4,1,0
8,3,162,-10.451,49.492,13.59419028,2,1,0
8,4,162,-10.451,38.144,-1.876554642,3,1,0
8,7,162,-10.451,14.65,-0.17873576,4,1,1
8,9,162,-10.451,32.187,-11.40825752,3,1,1
8,11,162,-10.451,7.953,-18.8279417,4,1,1
8,35,162,-10.451,55.258,-0.401830321,1,1,4
8,116,162,-10.451,15.837,-5.018351905,3,1,4
8,14,162,-10.451,3.237,-16.23708253,4,1,1
8,15,162,-10.451,11.679,-0.548121502,4,1,2
8,17,162,-10.451,54.949,-17.63091432,2,1,2
8,18,162,-10.451,17.349,-9.833466048,0,1,2
8,19,162,-10.451,16.863,10.70131169,1,1,2
8,20,162,-10.451,27.547,-6.365586469,4,1,2
8,25,162,-10.451,13.386,3.50883165,4,1,3
8,28,162,-10.451,9.016,11.61901571,4,1,3
8,29,162,-10.451,30.828,9.02650146,4,1,3
8,30,162,-10.451,39.754,-31.45511286,0,1,3
8,34,162,-10.451,17.138,-12.44071418,3,1,4
9,20,162,32.187,27.547,6.375225979,1,1,2
10,1,162,90.92,-0.441,-7.85025899,2,1,0
10,2,162,90.92,25.164,9.266288363,3,1,0
10,3,162,90.92,49.492,2.559401649,4,1,0
10,4,162,90.92,38.144,-6.710785962,4,1,0
10,7,162,90.92,14.65,2.442853885,4,1,1
10,9,162,90.92,32.187,-3.011384024,0,1,1
10,11,162,90.92,7.953,3.078529683,1,1,1
10,35,162,90.92,55.258,8.7563453,0,1,4
10,116,162,90.92,15.837,10.08112851,0,1,4
10,14,162,90.92,3.237,6.131999815,0,1,1
10,15,162,90.92,11.679,1.820310443,1,1,2
10,17,162,90.92,54.949,-12.54308836,3,1,2
10,18,162,90.92,17.349,-6.211030489,3,1,2
10,19,162,90.92,16.863,-10.49023254,3,1,2
10,20,162,90.92,27.547,16.68723048,4,1,2
10,25,162,90.92,13.386,12.39260362,1,1,3
10,28,162,90.92,9.016,-4.862590299,1,1,3
10,29,162,90.92,30.828,-3.166045586,4,1,3
10,30,162,90.92,39.754,-8.536224943,2,1,3
10,34,162,90.92,17.138,4.564239417,0,1,4
11,1,162,3.9954,-6.153,9.667112966,4,1,0
11,3,162,7.956,49.492,30.44723473,0,1,0
11,4,162,7.956,38.144,-1.029009573,0,1,0
11,7,162,3.9952,7.3124,50.85612673,3,1,1
11,9,162,7.956,32.187,0.840527497,0,1,1
11,35,162,7.956,55.258,19.85832894,4,1,4
11,19,162,7.956,16.863,52.26171598,4,1,2
11,20,162,7.956,27.547,24.12947014,2,1,2
11,117,162,7.956,7.213,-14.44814605,1,1,4
11,25,162,7.956,13.386,6.42220528,2,1,3
11,27,162,7.956,18.586,14.2345544,2,1,3
11,28,162,7.956,9.016,-1.656545425,1,1,3
11,31,162,7.956,67.127,20.65954665,3,1,4
12,1,162,47.7764,-6.153,1.917221664,3,1,0
12,2,162,47.7764,26.6426,15.44501094,3,1,0
12,3,162,47.7764,39.498,2.834078344,2,1,0
12,4,162,47.7766,37.7926,-6.671434145,1,1,0
12,7,162,47.7764,7.3124,11.20512286,4,1,1
12,9,162,60.007,32.187,-6.54343035,1,1,1
12,11,162,47.7764,3.9928,1.988047409,2,1,1
12,35,162,60.007,55.258,31.06156665,0,1,4
12,14,162,47.7764,-3.788,-0.860922372,4,1,1
12,15,162,60.007,11.679,23.8414603,2,1,2
12,17,162,60.007,54.949,-1.376598957,2,1,2
12,18,162,60.007,17.349,-0.715427782,4,1,2
12,19,162,60.007,16.863,-4.101561409,0,1,2
12,20,162,60.007,27.547,57.67901606,2,1,2
12,25,162,60.007,13.386,22.17348782,4,1,3
12,28,162,47.7766,5.9028,-12.15503625,1,1,3
12,29,162,47.7764,23.7572,-6.972169686,3,1,3
12,30,162,47.7764,33.2468,13.6477253,1,1,3
12,34,162,47.7764,13.0482,3.452239871,2,1,4
35,3,162,55.258,49.492,34.57333585,2,4,0
35,9,162,55.258,32.187,5.96787578,2,4,1
35,20,162,55.258,27.547,51.41963491,4,4,2
35,117,162,55.258,7.213,16.34039127,2,4,4
35,27,162,55.258,18.586,19.01850638,1,4,3
35,28,162,55.258,9.016,8.806885228,2,4,3
35,31,162,55.258,67.127,22.38658565,3,4,4
13,1,162,46.7978,-6.1534,-0.536733604,0,1,0
13,2,162,40.61555556,25.98533333,15.9533366,3,1,0
13,3,162,52.157,49.492,13.23096931,0,1,0
13,4,162,52.157,38.144,-3.118535426,4,1,0
13,7,162,46.7974,7.3124,9.753310846,2,1,1
13,9,162,52.157,32.187,-1.947644459,3,1,1
13,11,162,46.7976,3.9926,4.286517222,1,1,1
13,35,162,52.157,55.258,8.998417854,0,1,4
13,14,162,52.157,3.237,-0.102381746,0,1,1
13,15,162,52.157,11.679,19.24676212,1,1,2
13,17,162,52.157,54.949,-3.768604329,3,1,2
13,18,162,52.157,17.349,6.584694602,4,1,2
13,19,162,52.157,16.863,16.24785146,2,1,2
13,20,162,42.5225,27.547,77.46053892,2,1,2
13,25,162,52.157,13.386,8.20151148,1,1,3
13,28,162,52.157,9.016,-15.01487906,1,1,3
13,29,162,52.157,30.828,-2.477987643,2,1,3
13,30,162,46.7978,33.2472,9.552104388,2,1,3
116,1,162,15.837,-0.441,6.141977321,1,4,0
116,2,162,14.7685,25.164,6.042479323,4,4,0
116,3,162,15.837,49.492,33.03465929,0,4,0
116,4,162,15.837,38.144,6.174430599,2,4,0
116,7,162,15.837,14.65,38.94681739,3,4,1
116,9,162,15.837,32.187,12.74248391,3,4,1
116,11,162,15.837,7.953,9.962881535,0,4,1
116,12,162,15.837,60.007,24.9439129,2,4,1
116,35,162,15.837,55.258,25.81079702,0,4,4
116,13,162,15.837,52.158,10.35147758,4,4,1
116,14,162,15.837,3.237,15.56788712,3,4,1
116,15,162,15.837,11.679,27.85896904,0,4,2
116,17,162,15.837,54.949,32.17033318,3,4,2
116,18,162,15.837,17.349,25.4027631,0,4,2
116,19,162,14.7685,16.863,46.45451741,3,4,2
116,20,162,15.837,27.547,34.40433372,2,4,2
116,117,162,15.837,7.213,0.351931352,2,4,4
116,25,162,15.837,13.386,9.094502324,1,4,3
116,27,162,15.837,18.586,40.81060203,2,4,3
116,28,162,15.837,9.016,23.18745777,4,4,3
116,29,162,15.837,30.828,21.02058874,2,4,3
116,30,162,15.837,39.754,38.53907249,0,4,3
116,31,162,15.837,67.127,45.10320001,0,4,4
116,33,162,15.837,69.49,24.03464194,3,4,4
116,34,162,15.837,17.138,9.318096143,1,4,4
14,1,162,-3.7816,-6.153,7.032753472,2,1,0
14,3,162,3.245,49.492,34.88357327,4,1,0
14,4,162,3.245,38.144,14.51043817,0,1,0
14,7,162,-3.7814,7.3126,53.53442452,1,1,1
14,9,162,3.245,32.187,12.25020261,3,1,1
14,11,162,-3.7814,3.993,-1.774548906,3,1,1
14,35,162,3.245,55.258,12.54747684,3,1,4
14,15,162,3.245,11.679,41.77696806,2,1,2
14,17,162,3.245,54.949,17.42460493,3,1,2
14,18,162,3.245,17.349,-0.59418006,4,1,2
14,19,162,3.245,16.863,32.53706921,2,1,2
14,20,162,3.245,27.547,22.63455241,0,1,2
14,117,162,3.245,7.213,-0.922242596,0,1,4
14,25,162,3.245,13.386,44.53959785,1,1,3
14,27,162,3.245,18.586,22.20324316,3,1,3
14,28,162,3.245,9.016,18.29918785,3,1,3
14,31,162,3.245,67.127,22.04350758,1,1,4
22,1,162,-3.376,-0.441,8.236009194,2,2,0
22,2,162,-3.376,25.164,8.488617477,1,2,0
22,3,162,-3.376,49.492,28.16888608,3,2,0
22,4,162,-3.376,38.144,-20.46692309,4,2,0
22,7,162,-3.376,14.65,17.03147015,0,2,1
22,9,162,-3.376,32.187,2.415858703,4,2,1
22,11,162,-3.376,7.953,4.938842497,0,2,1
22,35,162,-3.376,55.258,3.126791512,3,2,4
22,116,162,-3.376,15.837,8.308231148,0,2,4
22,14,162,-3.376,3.237,10.74328688,3,2,1
22,15,162,-3.376,11.679,12.75667396,4,2,2
22,17,162,-3.376,54.949,10.70406375,2,2,2
22,18,162,-3.376,17.349,2.604792444,2,2,2
22,19,162,-3.376,16.863,26.63151347,0,2,2
22,20,162,-3.376,27.547,0.133987742,0,2,2
22,25,162,-3.376,13.386,26.4094776,1,2,3
22,28,162,-3.376,9.016,16.77560245,3,2,3
22,29,162,-3.376,30.828,7.388158405,1,2,3
22,30,162,-3.376,39.754,0.866064831,3,2,3
22,34,162,-3.376,17.138,6.478402999,4,2,4
23,1,162,86.597,-0.441,-20.92611544,3,3,0
23,2,162,86.597,25.164,-15.7931997,0,3,0
23,3,162,86.597,49.492,-38.0121297,0,3,0
23,4,162,86.597,38.144,-28.03309248,2,3,0
23,7,162,86.597,14.65,-9.892372863,4,3,1
23,9,162,86.597,32.187,-13.74681739,0,3,1
23,11,162,86.597,7.953,-7.975537017,2,3,1
23,35,162,86.597,55.258,-44.18515593,0,3,4
23,116,162,86.597,15.837,-13.84771181,2,3,4
23,14,162,86.597,3.237,-15.23182839,0,3,1
23,15,162,86.597,11.679,-11.89008748,1,3,2
23,17,162,86.597,54.949,-25.77083095,0,3,2
23,18,162,86.597,17.349,-22.64513057,0,3,2
23,19,162,86.597,16.863,-21.66906573,0,3,2
23,20,162,86.597,27.547,-10.82459377,1,3,2
23,25,162,86.597,13.386,-19.38027871,4,3,3
23,28,162,86.597,9.016,-10.32858962,3,3,3
23,29,162,86.597,30.828,-14.35651076,0,3,3
23,30,162,86.597,39.754,-41.22732503,3,3,3
23,34,162,86.597,17.138,-33.78337564,0,3,4
24,1,162,59.863,-0.441,5.754201254,4,3,0
24,2,162,59.863,25.164,12.66735688,3,3,0
24,3,162,59.863,49.492,12.24650668,1,3,0
24,4,162,59.863,38.144,1.135606408,0,3,0
24,7,162,59.863,14.65,17.72933313,0,3,1
24,9,162,59.863,32.187,0.248332755,0,3,1
24,11,162,59.863,7.953,-78.5288674,3,3,1
24,35,162,59.863,55.258,20.37406553,2,3,4
24,116,162,59.863,15.837,-11.52444162,0,3,4
24,14,162,59.863,3.237,23.37505075,3,3,1
24,15,162,59.863,11.679,3.073313815,4,3,2
24,17,162,59.863,54.949,0.908349783,2,3,2
24,18,162,59.863,17.349,0.262216114,4,3,2
24,19,162,59.863,16.863,-8.001586225,4,3,2
24,20,162,59.8515,27.547,59.97535378,1,3,2
24,25,162,59.863,13.386,31.4652249,2,3,3
24,28,162,59.863,9.016,-69.35425504,0,3,3
24,29,162,59.863,30.828,-0.332697691,0,3,3
24,30,162,59.863,39.754,1.238950979,3,3,3
24,34,162,59.863,17.138,15.527145,3,3,4
15,1,162,11.682,-0.441,17.26460603,4,2,0
15,3,162,11.682,49.492,57.29083468,2,2,0
15,4,162,11.682,38.144,-0.385856976,4,2,0
15,7,162,11.682,14.65,89.36773897,4,2,1
15,9,162,11.682,32.187,9.973287507,4,2,1
15,11,162,11.682,7.953,21.79260474,1,2,1
15,35,162,11.682,55.258,18.79238216,3,2,4
15,19,162,11.682,16.863,51.39896884,2,2,2
15,20,162,11.682,27.547,20.10843092,4,2,2
15,117,162,11.682,7.213,-9.986970982,4,2,4
15,25,162,11.682,13.386,45.15288676,4,2,3
15,27,162,11.682,18.586,17.17302405,1,2,3
15,28,162,11.682,9.016,15.76663931,4,2,3
15,31,162,11.682,67.127,9.80215103,0,2,4
16,0,162,4.398,11.471,2.482857583,4,2,0
16,1,162,4.398,-0.441,5.85721376,4,2,0
16,2,162,4.398,25.164,10.80765939,3,2,0
16,3,162,4.398,49.492,12.10231784,3,2,0
16,4,162,4.398,38.144,2.197570357,1,2,0
16,5,162,4.398,18.981,1.291920959,2,2,0
16,6,162,4.398,-7.08,0.864889658,0,2,0
16,7,162,4.398,14.65,26.32252394,3,2,1
16,8,162,4.398,-10.45,-17.56799826,2,2,1
16,9,162,4.398,32.187,1.46369972,1,2,1
16,10,162,4.398,90.948,1.009869324,0,2,1
16,11,162,4.398,7.953,4.692131038,2,2,1
16,12,162,4.398,60.007,4.563332049,3,2,1
16,35,162,4.398,55.258,-1.750643588,1,2,4
16,13,162,4.398,52.158,2.115454706,4,2,1
16,116,162,4.398,15.837,1.7548424,0,2,4
16,14,162,4.398,3.237,4.712755499,3,2,1
16,22,162,4.398,-3.376,4.372949311,1,2,2
16,23,162,4.398,86.638,-20.84096181,3,2,3
16,24,162,4.398,59.864,7.842685684,3,2,3
16,15,162,4.398,11.679,7.152745613,3,2,2
16,17,162,4.398,54.949,8.066202539,1,2,2
16,18,162,4.398,17.349,2.889900044,1,2,2
16,19,162,4.398,16.863,21.64169241,3,2,2
16,20,162,4.398,27.547,1.674450265,4,2,2
16,21,162,4.398,0.227,1.324823756,2,2,2
16,117,162,4.398,7.213,-2.425393861,2,2,4
16,26,162,4.398,61.217,-11.78576068,3,2,3
16,25,162,4.398,13.386,3.293220452,0,2,3
16,27,162,4.398,18.586,13.13962856,1,2,3
16,28,162,4.398,9.016,10.23159019,0,2,3
16,29,162,4.398,30.828,9.024974365,4,2,3
16,30,162,4.398,39.754,3.312411172,0,2,3
16,31,162,4.398,67.127,4.909375335,3,2,4
16,32,162,4.398,38.535,33.85344713,1,2,4
16,33,162,4.398,69.49,-18.8844755,4,2,4
16,34,162,4.398,17.138,-3.004405981,1,2,4
17,1,162,54.948,-0.441,-21.70958503,4,2,0
17,3,162,54.948,49.492,0.573130605,0,2,0
17,4,162,54.948,38.144,1.361695813,1,2,0
17,7,162,54.948,14.65,15.12105354,2,2,1
17,9,162,54.948,32.187,-3.324391676,0,2,1
17,11,162,54.948,7.953,13.73987912,4,2,1
17,35,162,54.948,55.258,33.02572565,3,2,4
17,15,162,54.948,11.679,49.61826057,1,2,2
17,19,162,54.948,16.863,10.34107555,2,2,2
17,20,162,54.9345,27.547,59.71957345,1,2,2
17,117,162,54.948,7.213,17.49939545,0,2,4
17,25,162,54.948,13.386,6.358184142,3,2,3
17,27,162,54.9345,18.585,20.63773683,2,2,3
17,28,162,54.948,9.016,-11.72755988,3,2,3
17,31,162,54.948,67.127,-1.563094982,4,2,4
18,1,162,17.364,-0.441,14.4110973,1,2,0
18,3,162,17.364,49.492,10.97716092,1,2,0
18,4,162,17.364,38.144,-4.628485846,2,2,0
18,7,162,17.364,14.65,31.7288986,1,2,1
18,9,162,17.364,32.187,-8.508984463,3,2,1
18,11,162,17.364,7.953,-5.283885936,1,2,1
18,35,162,17.364,55.258,-11.07479595,1,2,4
18,15,162,17.364,11.679,2.183713189,3,2,2
18,17,162,17.364,54.949,29.71889812,3,2,2
18,19,162,17.364,16.863,17.88546042,3,2,2
18,20,162,17.364,27.547,-4.972035404,0,2,2
18,117,162,17.364,7.213,-16.79960639,3,2,4
18,25,162,17.364,13.386,-8.213741559,2,2,3
18,27,162,17.364,18.586,-7.887824656,1,2,3
18,28,162,17.364,9.016,-9.509510545,1,2,3
18,31,162,17.364,67.127,13.62950762,3,2,4
19,3,162,16.863,49.492,86.59857058,3,2,0
19,9,162,16.863,32.187,14.96484533,3,2,1
19,35,162,16.863,55.258,20.58591637,4,2,4
19,20,162,16.863,27.547,61.78624825,2,2,2
19,117,162,16.863,7.213,3.366985306,1,2,4
19,27,162,16.863,18.586,13.35683259,3,2,3
19,28,162,16.863,9.016,16.36238641,4,2,3
19,31,162,16.863,67.127,-12.66791778,2,2,4
21,0,162,0.227,11.471,12.5716044,0,2,0
21,1,162,0.227,-0.441,10.2687708,0,2,0
21,2,162,0.227,25.164,10.20952408,4,2,0
21,3,162,0.227,49.492,21.56507558,2,2,0
21,4,162,0.227,38.144,7.733050471,0,2,0
21,5,162,0.227,18.981,3.248612777,2,2,0
21,6,162,0.227,-7.08,-3.5525384,4,2,0
21,7,162,0.227,14.65,32.18828097,4,2,1
21,8,162,0.227,-10.45,-5.967280377,1,2,1
21,9,162,0.227,32.187,-6.532206677,4,2,1
21,10,162,0.227,90.948,-1.048726728,0,2,1
21,11,162,0.227,7.953,4.339713586,3,2,1
21,12,162,0.227,60.007,-0.742463241,1,2,1
21,35,162,0.227,55.258,2.35483467,3,2,4
21,13,162,0.227,52.158,2.632191104,4,2,1
21,116,162,0.227,15.837,10.64566641,3,2,4
21,14,162,0.227,3.237,22.33190785,1,2,1
21,22,162,0.227,-3.376,9.711770061,4,2,2
21,23,162,0.227,86.638,-11.78689083,2,2,3
21,24,162,0.227,59.864,-1.783631557,1,2,3
21,15,162,0.227,11.679,18.16737982,3,2,2
21,17,162,0.227,54.949,28.49852592,0,2,2
21,18,162,0.227,17.349,-4.042863815,4,2,2
21,19,162,0.227,16.863,23.52644227,1,2,2
21,20,162,0.227,27.547,8.782392875,1,2,2
21,117,162,0.227,7.213,0.903598054,0,2,4
21,26,162,0.227,61.217,10.84760363,3,2,3
21,25,162,0.227,13.386,16.75382231,0,2,3
21,27,162,0.227,18.586,9.601583441,2,2,3
21,28,162,0.227,9.016,14.15113797,1,2,3
21,29,162,0.227,30.828,16.21105833,0,2,3
21,30,162,0.227,39.754,18.43831422,0,2,3
21,31,162,0.227,67.127,26.47796045,2,2,4
21,32,162,0.227,46.7135,36.64266348,1,2,4
21,33,162,0.227,69.49,3.428660504,2,2,4
21,34,162,0.227,17.138,-0.587080465,0,2,4
117,9,162,7.217,32.187,-3.458463492,3,4,1
117,20,162,7.217,27.547,18.81560365,4,4,2
117,28,162,7.217,9.016,-9.441001633,4,4,3
26,1,162,61.218,-0.441,-4.810944876,0,3,0
26,2,162,61.218,25.164,-10.30531376,4,3,0
26,3,162,61.218,49.492,-5.00733607,3,3,0
26,4,162,61.218,38.144,-19.12439888,4,3,0
26,7,162,61.218,14.65,28.72586162,0,3,1
26,9,162,61.218,32.187,-18.69197124,4,3,1
26,11,162,61.218,7.953,-12.62933099,4,3,1
26,35,162,61.218,55.258,-28.98889615,2,3,4
26,116,162,61.218,15.837,17.67973739,0,3,4
26,14,162,61.218,3.237,-5.178457846,1,3,1
26,15,162,61.218,11.679,6.295023781,2,3,2
26,17,162,61.218,54.949,-16.66774178,2,3,2
26,18,162,61.218,17.349,23.70173342,1,3,2
26,19,162,61.218,16.863,10.9895381,4,3,2
26,20,162,61.218,27.547,10.060749,0,3,2
26,25,162,61.218,13.386,1.72489134,4,3,3
26,28,162,61.218,9.016,-11.18553345,4,3,3
26,29,162,61.218,30.828,-3.336690455,0,3,3
26,30,162,61.218,39.754,-12.62971068,3,3,3
26,34,162,61.218,17.138,-27.82104587,3,3,4
25,1,162,13.386,-0.441,3.756118554,2,3,0
25,3,162,13.386,49.492,56.55298829,2,3,0
25,4,162,13.386,38.144,6.896642196,4,3,0
25,7,162,13.386,14.65,34.41183286,3,3,1
25,9,162,13.386,32.187,-1.484776392,0,3,1
